MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.6069,28.0,10.147,2.9981,765,2.3039,37.8756,-114.9258,3.016
2.425,35.7,6.8452,1.5376,770,3.0442,41.2092,-114.9817,2.3
5.3472,16.9,3.5041,1.1341,291,2.273,40.1078,-122.9094,2.936
8.1475,35.5,2.3314,0.5783,738,2.4661,36.7857,-120.462,3.706
5.9177,25.7,8.9478,1.9185,249,2.0635,39.3276,-124.0464,3.27
3.8729,52.0,3.4197,1.0527,2979,1.3984,38.0692,-119.5726,3.234
5.4061,8.9,5.077,1.3391,68,3.3681,37.1775,-116.5926,2.985
1.1884,29.5,5.1384,1.3502,196,3.0758,34.327,-116.2053,1.615
1.6493,35.4,5.5531,1.6355,831,2.0716,36.9074,-119.2606,1.929
3.9239,23.1,2.521,0.8763,175,2.3029,34.8353,-123.4934,2.509
2.5025,21.1,4.3075,0.9661,97,1.4093,41.191,-120.4957,2.313
3.4427,43.9,4.9219,1.2633,8967,2.4112,35.6864,-114.7129,3.13
5.3958,38.1,4.8443,1.0136,1207,1.3751,41.5465,-122.0891,2.937
4.8395,18.4,6.5925,1.5004,522,2.0716,37.564,-121.1426,2.681
1.2666,10.2,5.2909,0.8596,1104,1.7437,38.4997,-116.6583,2.149
2.7409,35.1,5.9186,1.3597,1014,2.2771,37.6579,-116.7974,3.183
1.4268,31.9,3.8982,0.7368,332,2.8162,33.7291,-114.9219,2.526
1.5776,34.9,9.8044,2.6644,490,3.6426,36.0703,-120.4248,2.554
0.8207,26.4,4.4117,0.6997,507,2.9164,33.4419,-119.0967,1.148
2.9848,38.3,5.6503,0.9931,449,1.3964,38.4181,-119.5924,2.609
0.7793,47.2,5.1846,1.3349,426,5.919,36.7453,-114.7586,1.903
3.5819,46.4,5.9323,1.3757,1479,2.8552,39.8909,-116.422,3.121
7.0351,18.2,8.006,1.8554,545,3.7473,34.5945,-115.7699,4.051
3.9402,52.0,3.5383,0.9139,1691,4.2638,34.0634,-123.1025,2.243
2.8188,35.9,6.8913,1.3525,306,2.418,36.3602,-116.1856,2.848
7.9575,10.9,6.6518,1.1895,1043,1.8927,41.3026,-119.9537,4.808
3.4185,33.2,5.3087,0.8879,92,3.203,39.249,-124.2549,2.245
1.486,30.8,5.4233,1.7676,1095,3.6209,36.4798,-123.8691,1.239
2.9671,26.6,3.1198,0.9512,1573,3.0864,37.4141,-117.382,2.605
10.7165,25.6,4.3238,0.9698,209,3.8974,33.3,-120.5939,4.727
1.2651,36.4,2.3097,0.5,855,3.7742,41.8535,-115.3848,1.61
1.0345,36.5,4.3822,1.1123,1418,3.6783,38.8309,-116.7901,1.994
4.1805,21.0,4.8293,0.8063,500,3.2942,35.2113,-124.2724,1.716
2.3237,21.6,2.8305,0.944,1604,1.3345,38.0652,-117.2877,2.365
1.8731,21.1,5.5825,1.4809,330,3.1114,33.5401,-122.4803,1.112
1.1259,25.9,8.0275,2.6991,886,2.3583,41.6754,-120.0629,0.86
0.6941,38.6,5.3988,1.8309,706,1.0,34.1605,-117.9403,1.735
0.9807,42.4,4.9422,1.2803,756,2.5961,38.6563,-115.3365,2.098
8.4186,25.4,4.0142,1.0017,2001,2.4191,34.8318,-119.711,3.487
2.7014,41.2,5.7467,1.21,730,1.748,39.3168,-116.0109,3.206
0.6882,33.3,3.2986,1.0349,423,1.8866,39.8798,-116.2789,2.296
6.2268,29.6,1.8876,0.6406,3857,1.6339,38.8975,-120.1473,3.273
6.452,50.4,9.3169,1.7265,3651,2.3016,38.3377,-119.2397,4.277
6.4267,31.9,7.2739,2.2313,4798,1.1489,40.9785,-117.1449,3.551
2.0223,26.4,3.1909,0.5953,2171,1.7335,33.247,-124.1729,1.026
2.252,38.0,2.7775,0.5159,1377,3.9539,35.6437,-115.1465,2.512
2.9932,13.2,5.1683,1.0468,2575,3.0678,34.8587,-116.4169,3.1
7.2481,25.4,5.0823,1.4655,370,1.5909,41.8861,-121.8811,3.403
1.8433,31.1,6.8653,1.1261,299,2.6054,36.1992,-114.1976,3.063
1.6031,36.6,4.3319,0.9269,154,2.0284,39.4598,-122.6164,1.085
4.4237,30.9,7.8615,2.0045,330,3.1171,39.0049,-114.9021,3.419
6.3375,12.5,4.5419,1.405,537,3.9679,34.5148,-121.093,3.431
2.6197,17.4,8.0462,1.7437,144,4.93,34.7705,-116.487,2.456
4.3462,22.8,4.6063,1.1498,683,2.0697,35.1722,-119.708,2.787
2.9409,30.9,3.5054,0.967,249,2.5061,36.4057,-116.7671,2.664
2.2799,12.4,4.2641,0.8582,80,2.1538,34.7261,-122.8643,1.955
1.5212,44.9,6.4346,2.1619,51,2.813,32.6867,-121.6702,1.45
1.212,31.8,5.7061,1.2688,202,2.4809,40.8542,-123.4515,0.792
1.7677,31.4,5.0582,1.5148,370,1.8167,41.6733,-115.416,2.017
1.3727,25.9,3.2625,0.9247,2196,4.2844,35.7449,-121.3889,2.342
3.3149,10.7,4.8356,1.346,216,1.7146,35.7158,-117.208,2.777
6.3743,29.1,3.8146,0.8838,6270,2.3892,32.5674,-115.8877,2.938
3.1356,37.0,3.7753,1.2198,1327,3.0093,38.9624,-115.0351,3.154
1.4269,26.2,7.3752,2.2625,628,1.8257,40.3417,-123.3839,1.72
4.9469,40.8,3.6454,0.9579,293,1.7521,33.8928,-115.1233,3.953
3.3462,27.3,3.5635,0.7577,452,3.809,34.0168,-122.4288,1.849
3.8435,36.4,5.6161,1.4704,254,3.5964,40.0058,-116.7625,3.745
1.8897,26.7,3.4333,0.5746,486,5.3054,38.3548,-116.8471,2.459
6.0096,32.6,3.9682,1.0252,384,3.3418,32.9262,-124.4107,3.334
5.9882,38.4,10.6997,3.1016,1286,1.6731,38.4142,-122.1834,3.525
2.3897,15.0,4.6324,1.5483,172,1.3736,35.4347,-119.335,2.653
4.4948,35.8,6.4905,1.9057,878,1.3096,36.0029,-120.0896,3.821
5.877,40.7,13.5461,2.6668,569,1.4455,39.8124,-114.855,4.275
1.9625,52.0,5.3645,0.8602,450,3.2537,40.2039,-120.7227,1.575
2.568,28.9,6.1098,1.2653,65,3.1384,36.3034,-114.6617,2.425
2.8744,2.8,5.6127,1.2875,393,1.8954,41.498,-119.676,1.945
1.2605,6.6,4.3487,0.6646,628,2.7636,36.3614,-114.3743,2.033
3.7031,17.4,5.2088,1.7669,992,3.5311,39.8324,-116.7578,2.643
5.5609,43.4,4.6114,1.2316,1068,4.2146,37.0968,-115.792,3.735
2.4578,52.0,3.4406,1.1664,1579,3.8858,41.0266,-123.3988,1.603
3.4483,23.1,6.9119,1.5171,601,2.0524,41.1237,-118.3455,2.502
7.2356,28.6,2.4018,0.705,623,3.0994,33.3305,-123.0016,2.634
2.047,1.0,4.9682,1.3829,532,2.3111,41.3967,-121.375,0.991
3.498,35.8,4.4295,0.881,1158,2.2378,40.3426,-117.9526,3.449
1.8242,29.6,3.2724,0.6699,644,3.0054,40.0175,-116.8746,2.601
1.7897,25.0,6.3543,1.4665,1449,2.5753,34.4087,-124.0886,1.405
3.4533,16.4,3.2914,0.6217,1706,1.5094,40.1486,-118.9251,3.154
3.2186,23.8,4.2075,0.9085,1528,1.2998,40.5763,-118.5642,2.485
4.009,11.9,6.6267,1.751,434,2.4214,35.2469,-123.6723,1.937
2.8671,17.7,2.2931,0.5,103,7.714,41.5465,-119.2428,2.267
3.7644,12.8,7.6217,1.5809,773,2.2272,32.9737,-117.0047,3.068
8.7221,15.8,4.8814,1.607,822,1.5906,33.9241,-123.9411,4.241
5.7084,14.1,4.377,1.0695,92,2.3146,37.607,-116.5172,3.508
3.4448,34.9,2.8527,0.8321,2826,2.7421,37.97,-118.4475,2.576
3.8707,14.2,5.1355,1.0471,1053,2.0478,38.6289,-115.7511,3.197
2.2051,27.4,5.0025,1.3466,2826,3.694,32.6612,-122.2103,1.18
2.4316,14.9,6.1633,1.7669,769,3.1659,41.6235,-115.7506,2.153
3.8371,15.4,4.1049,0.8648,857,3.711,32.9236,-123.5071,1.819
2.8903,14.9,3.353,0.7964,971,1.5689,33.8591,-120.2598,1.775
4.7356,39.7,5.6153,1.7888,417,3.1537,32.6331,-122.4054,2.342
6.5992,25.8,3.9313,1.1431,206,2.6634,37.8852,-115.3018,4.199
2.5314,19.0,6.0605,1.9927,184,2.1458,41.3565,-117.0983,2.196
0.666,16.0,3.279,0.6132,6492,2.6081,38.8265,-124.2337,1.897
11.2902,11.9,6.8047,1.9368,546,2.9553,40.3152,-124.4,4.81
1.7216,19.4,8.9891,1.3761,203,2.7511,32.6262,-121.4419,1.663
3.1162,10.8,4.6338,0.9184,3954,4.9473,37.6491,-122.9955,2.032
4.5233,22.8,8.4953,1.3738,2448,1.3634,36.8658,-117.8818,3.323
7.2884,19.5,6.6952,2.0178,2039,2.9397,37.2402,-117.5301,3.773
9.6237,18.6,5.6667,1.4226,83,2.1394,33.186,-114.6095,4.517
2.107,42.9,4.9264,1.2357,2486,5.0376,39.0021,-114.5036,2.722
6.2513,25.1,3.984,0.9214,152,2.3822,37.2806,-117.5816,4.162
3.1224,25.8,7.9973,1.2911,574,3.9115,39.7689,-124.4404,1.482
15.0,43.4,7.377,2.231,554,1.6032,37.1103,-120.7305,5.0
5.8727,11.7,3.2604,0.9566,1133,3.0625,33.9191,-119.112,3.523
2.4007,22.2,5.1863,1.5206,786,2.1795,38.6584,-119.2586,2.445
1.5603,9.4,3.5767,1.2477,390,3.5499,34.1377,-118.1649,1.768
0.5,28.8,5.9896,1.9027,3687,2.4179,40.7877,-114.4142,1.922
4.3591,35.3,6.6835,1.3592,3674,2.774,38.3246,-115.2055,3.692
5.5064,1.0,2.6501,0.5,949,3.84,33.9934,-123.3565,2.272
4.5806,38.3,4.7903,1.1494,583,1.6228,41.6422,-121.7072,2.365
0.5234,31.7,5.8695,1.8581,3021,2.2433,37.4245,-115.7524,2.529
1.1268,28.4,5.1374,0.9332,1913,2.207,33.1925,-115.8448,2.11
3.806,13.1,10.1092,3.0851,186,3.2505,38.4549,-121.6086,3.571
9.4865,37.3,2.6401,0.892,6169,5.3145,34.9054,-116.8288,5.0
2.6146,48.2,8.5171,1.5137,254,2.4237,40.1351,-117.4436,2.86
5.8361,23.1,3.4785,0.997,422,3.9959,40.2693,-119.528,2.785
1.3177,24.2,2.1016,0.5,150,2.8833,41.8,-122.3847,0.585
3.1424,28.3,5.6299,1.9656,394,1.6489,37.2678,-115.1692,3.894
2.2428,23.2,4.7105,1.5463,2161,2.7501,36.8221,-117.3826,2.558
6.2421,25.9,5.139,1.1526,685,3.1743,39.658,-122.7256,3.023
1.8629,40.3,6.1018,0.9688,826,2.0239,33.7585,-117.0996,1.499
8.7926,27.2,6.171,0.9814,295,3.9694,37.6957,-116.7149,5.0
2.1915,31.5,4.0055,0.9953,1344,2.803,37.6894,-115.1878,2.796
1.2854,52.0,6.8532,2.3404,97,1.5423,33.35,-122.1602,1.671
1.316,45.6,2.2108,0.7058,476,2.1501,36.4708,-114.1181,2.669
1.7582,15.4,4.7692,1.1721,574,2.5273,40.6062,-122.8894,1.593
3.5233,48.9,7.7814,1.5041,478,4.4119,40.6335,-118.1928,2.836
1.7736,44.5,5.5527,0.9066,858,2.273,33.4428,-117.5996,1.618
1.5306,45.9,5.0531,1.147,145,5.7183,33.3618,-120.101,1.828
5.0676,20.5,4.3164,1.3522,1631,5.6187,34.9956,-119.5121,3.211
0.5,30.5,5.6911,1.4058,226,2.9208,40.8103,-115.1454,2.383
2.0119,23.3,4.4273,1.0838,4506,4.8678,33.7246,-117.7246,1.772
1.0683,29.5,6.3648,1.5606,966,1.9908,39.34,-119.2815,2.022
1.48,49.0,4.024,0.7737,1234,2.6313,33.4611,-123.1523,1.479
3.224,29.7,9.118,2.8475,339,1.4823,38.4198,-124.423,3.297
2.3545,7.4,6.1643,1.8533,410,3.1504,35.8826,-123.1878,2.897
2.2102,23.5,10.2282,2.146,2505,2.1753,39.9947,-114.4601,2.976
6.2505,20.1,4.2412,0.7921,160,4.3458,34.7201,-116.4771,3.349
2.6925,49.5,8.083,2.4877,660,3.1661,38.5724,-114.3453,2.986
9.6238,18.2,2.9858,1.0315,675,2.0903,34.739,-124.1251,3.994
4.4751,23.1,6.6115,1.1753,1048,1.9485,39.2798,-117.3577,3.722
1.3817,23.5,4.729,0.86,841,5.4741,40.7999,-124.0349,1.511
10.5262,47.2,5.1947,1.3925,1056,1.506,33.7046,-116.2884,5.0
3.3025,39.5,6.6309,1.6348,379,1.5357,40.7327,-120.5,2.728
10.0767,34.8,6.6681,1.2029,8476,2.15,38.139,-123.4945,5.0
2.2563,30.8,6.9269,1.8703,672,2.3969,33.7075,-118.5355,1.651
3.2889,30.6,5.7016,0.8814,1883,1.4332,36.5616,-121.5587,2.079
3.6784,28.9,6.1518,1.5295,1891,4.0847,34.0282,-117.5745,2.271
2.4165,52.0,4.5325,0.785,47,2.8162,39.1533,-117.5892,2.671
6.6216,12.8,3.828,0.8652,139,8.136,39.7092,-117.0974,3.72
10.515,1.0,5.2946,1.8352,293,4.626,33.5051,-114.0791,4.678
0.5459,33.3,2.0999,0.5,400,1.5076,37.3083,-120.4397,1.643
4.8084,44.8,5.8569,1.2876,874,3.2197,40.2389,-119.6142,3.26
1.4533,30.2,7.0141,1.6612,893,2.0161,41.3935,-116.0516,2.078
0.5,4.2,6.347,1.6531,301,1.801,37.3784,-118.4271,2.426
3.9037,36.9,3.8787,0.5896,87,1.9231,41.5277,-124.1088,2.776
3.9098,15.2,2.1861,0.6848,3371,1.9336,37.589,-115.6477,2.938
4.3758,12.6,6.4397,1.3487,1606,1.7907,36.2448,-123.9593,2.403
3.5244,16.3,3.613,1.154,1290,1.839,40.5579,-122.7064,2.329
5.0154,8.7,2.9596,0.5271,1082,4.6919,37.1833,-123.4282,2.576
1.7822,30.4,7.238,1.7093,1248,3.116,36.9831,-123.6818,1.313
3.2685,20.2,2.8802,1.0011,147,2.0752,37.158,-124.2303,2.531
4.4314,12.0,4.6246,0.872,139,2.5352,40.5445,-123.9222,2.28
7.0081,52.0,10.084,2.5451,1249,3.8507,40.4034,-119.8544,3.954
2.803,21.6,3.7927,0.8129,76,2.5331,36.3334,-121.8451,1.785
2.3404,28.6,3.234,0.9039,1019,1.4197,35.6663,-123.1714,1.451
2.6152,46.6,6.0673,0.9975,1451,3.4738,37.1733,-117.5836,2.864
1.1788,36.1,5.6453,1.756,3834,2.4698,37.9413,-122.1258,2.439
4.6587,50.9,2.5525,0.7083,486,2.1452,34.7642,-124.301,2.018
0.9801,19.6,5.0583,1.6373,223,1.6872,40.0426,-120.1066,1.468
3.574,40.6,7.9348,2.3971,1903,8.5972,37.1216,-121.2405,2.07
2.8841,33.9,8.6708,1.5378,522,1.6222,35.6734,-121.1547,2.103
0.9179,39.9,4.463,1.4448,121,2.1054,33.5148,-119.8247,2.114
0.9553,38.1,6.0394,1.3786,29,2.847,34.769,-117.4764,2.036
1.4954,18.7,6.1523,1.5263,1189,2.1796,41.5182,-118.027,2.08
2.1367,52.0,7.4132,1.2017,1470,3.8005,35.3984,-114.6588,2.61
7.6625,1.0,4.7763,0.9332,658,2.4955,34.1042,-119.064,4.252
2.5155,17.6,8.3155,1.731,635,3.1222,36.8764,-119.538,2.228
3.985,36.2,3.6992,1.1506,677,2.4446,35.4173,-122.2591,1.846
6.5971,31.5,6.7672,1.658,554,5.4356,32.834,-116.5685,3.471
5.7616,29.6,3.3174,0.7391,134,1.8951,35.5699,-123.0219,3.495
2.7049,36.6,2.4204,0.8223,463,1.6003,37.669,-119.3431,2.091
1.6589,17.9,6.3275,1.2493,587,2.4936,37.7413,-120.0761,2.283
3.8543,38.1,16.1534,3.9794,1808,3.1254,35.8873,-117.5878,3.456
1.6822,26.4,5.6304,1.1359,307,2.3242,36.7494,-114.865,3.109
9.6829,44.8,4.5555,0.8967,431,2.8987,41.6724,-114.5607,5.0
4.9901,24.3,8.1404,2.6639,1067,2.3198,36.0848,-122.7381,3.324
3.1459,33.6,4.146,1.0886,340,2.5777,34.9532,-121.7509,2.754
3.8918,35.6,2.445,0.5,333,2.2826,34.8129,-115.9778,2.867
3.0796,38.9,7.2216,1.2963,148,1.9597,36.8488,-119.0581,3.119
2.1005,28.4,9.2246,3.008,2521,1.71,39.7154,-119.7431,2.26
3.8537,24.6,5.2151,0.8472,1078,1.9576,34.4569,-117.0384,2.861
2.2933,18.7,5.6127,1.8448,1525,2.0661,39.2383,-118.1798,3.055
10.5453,33.8,3.8825,0.7419,390,4.2967,32.7009,-114.3075,5.0
1.6738,5.2,4.6412,1.6074,4154,1.6172,36.4799,-118.3683,2.152
3.8813,31.7,5.4137,1.4871,911,1.9931,39.8707,-119.6073,2.686
1.5716,32.6,5.0429,1.7458,1269,2.7889,35.718,-118.8004,2.874
1.5602,50.5,5.0245,1.2724,913,3.4459,37.8555,-116.0103,2.516
0.7786,20.1,1.4101,0.5,791,3.0981,34.4473,-118.0669,1.191
3.6256,30.3,5.2908,1.0835,772,1.5337,39.549,-117.706,3.252
1.8725,29.9,2.9124,0.5277,305,3.6877,32.9967,-114.2999,1.919
5.803,14.7,5.991,1.0243,950,3.2391,40.5992,-118.0068,2.824
3.6303,27.9,7.5609,1.6361,924,1.7934,34.3829,-120.507,1.81
3.0155,11.9,6.1972,1.4078,468,1.977,40.8068,-117.2411,2.1
1.0127,39.6,3.1293,0.6697,479,2.1777,35.849,-117.5757,1.533
4.0936,35.1,3.5478,1.214,726,2.7233,39.3655,-124.3546,1.973
1.71,33.2,4.8226,0.8577,250,5.0643,35.5326,-119.593,2.159
0.997,20.4,6.9682,1.326,781,4.7248,41.1062,-116.6995,1.885
3.6743,45.0,7.3729,1.4066,1803,4.737,33.7031,-119.2601,2.273
1.1266,15.0,5.7216,1.6959,185,2.4232,34.1959,-116.314,2.195
0.6289,28.6,3.3679,0.9546,2090,2.8429,37.1838,-119.7657,1.657
6.7396,14.0,7.9214,1.4689,314,2.5471,33.2784,-114.1751,3.937
1.8358,25.8,4.9022,0.7607,629,2.3047,34.3618,-121.4246,1.806
0.8016,43.3,4.2247,0.6671,1621,1.8566,41.4658,-123.5327,1.142
1.3857,33.7,4.0767,0.8098,504,5.2957,41.7767,-119.9849,1.242
1.6409,16.9,2.6945,0.8115,1152,2.3782,36.0745,-118.8121,1.258
6.0555,21.7,7.6899,2.5327,267,1.376,41.2712,-120.8345,2.956
0.8487,23.4,4.7112,1.5574,1079,2.2823,37.6758,-121.956,1.912
1.0648,18.0,3.7552,0.8879,1387,2.5799,35.0626,-117.4434,1.17
5.3994,31.3,6.3149,1.985,377,2.7832,39.1728,-120.5402,3.35
1.9841,52.0,6.7865,1.9931,758,2.6361,38.7596,-117.8706,2.701
3.1886,21.3,2.4768,0.5,862,1.7732,41.8967,-116.3197,2.365
1.9277,51.2,9.2097,3.0786,520,5.2494,35.0179,-116.5095,2.06
11.183,28.0,12.0435,3.1134,367,2.2919,38.8846,-120.5593,5.0
1.1021,31.9,5.1593,1.2514,488,3.327,32.9942,-118.5371,1.899
3.3118,31.1,5.4507,1.457,594,2.8465,33.5796,-119.7786,2.074
7.784,7.6,12.9022,2.3927,686,1.6121,32.5372,-115.3565,3.835
2.0907,33.5,3.1991,0.5821,893,2.2811,41.9949,-115.273,2.552
1.6038,1.0,4.0202,0.9534,763,3.4873,40.1216,-120.8907,1.404
4.6505,30.5,6.2496,1.655,466,2.1116,39.9739,-123.5368,2.899
5.4895,30.0,7.8387,1.2654,447,2.4639,37.3424,-122.7404,3.359
1.5528,9.6,5.029,0.84,1209,2.6531,35.3506,-120.6465,1.554
7.565,28.8,3.5772,1.2092,843,2.1411,33.937,-118.5754,4.024
2.8175,24.5,8.2916,1.8355,799,3.0118,35.2044,-117.6037,3.121
3.8812,26.2,4.9378,0.8483,517,2.2644,36.0717,-121.0206,2.487
7.7044,26.3,4.9558,0.8907,231,2.1637,39.6849,-117.4913,3.731
4.656,20.9,7.1845,1.6464,558,3.9755,37.6268,-114.6537,3.482
2.7178,28.9,9.0456,2.89,742,3.1015,33.2361,-117.6539,2.281
1.6987,38.4,5.4514,1.1947,322,1.6806,32.6713,-122.8351,0.987
15.0,25.1,5.9973,1.7809,12444,1.9337,33.4722,-118.4135,5.0
1.5647,27.4,7.5273,1.5676,1770,2.7532,36.3997,-118.8101,2.312
3.3963,35.8,4.5242,1.0819,641,3.5697,41.3653,-115.3576,3.101
3.8845,52.0,3.9774,0.7924,1129,1.7482,38.5553,-120.8218,2.946
4.0153,25.7,4.2755,1.2684,733,3.4874,40.1173,-120.0591,2.467
12.0566,7.6,3.4276,1.0535,568,3.3616,36.9306,-118.2141,5.0
2.8103,17.2,3.2056,0.7757,3694,2.9328,35.9358,-118.9935,2.493
2.5433,35.2,12.0422,3.5315,841,1.7564,33.5298,-116.9503,3.016
8.0574,46.2,3.463,0.7415,244,1.8506,40.8214,-124.0759,3.417
2.4716,16.7,5.5212,1.3356,853,2.6902,39.94,-118.5831,2.577
5.0189,27.5,4.7861,1.5563,739,3.2891,34.0971,-123.2224,2.598
3.1145,28.2,7.5343,1.2004,620,2.939,37.3665,-121.1903,2.626
5.1794,18.8,5.1886,1.2524,973,2.0939,37.1301,-117.5529,3.761
4.5168,46.4,8.6262,1.3893,520,2.8245,38.4384,-122.8472,2.326
2.05,42.0,4.7032,1.1121,101,8.19,41.4888,-121.2572,1.36
0.7477,32.1,5.4637,1.389,1151,1.3095,38.0078,-117.1184,2.028
0.8422,23.0,6.6882,2.0141,405,2.2486,37.6321,-117.6665,2.109
0.7496,39.5,5.3638,1.1328,563,1.7023,32.9781,-123.5441,0.974
2.5502,34.2,6.1151,1.8738,555,2.3009,33.0976,-118.4387,2.367
0.5237,22.8,5.5482,0.8967,1194,3.1928,34.2798,-122.9538,0.858
2.4303,39.7,2.8138,0.5507,1261,1.4426,32.8085,-121.8512,1.698
2.9851,32.4,6.7276,1.823,357,3.0756,39.5619,-119.6783,2.606
4.9499,8.1,7.933,1.202,1234,2.4908,39.3716,-123.3519,2.857
3.8693,16.1,4.7029,1.3083,316,1.6705,33.7925,-114.0667,3.004
5.1106,12.0,4.5626,1.3404,3145,2.4401,40.4427,-122.7636,2.567
3.6318,40.4,5.5697,1.7736,215,1.609,33.9705,-116.2962,3.279
2.1674,19.6,10.7865,3.2641,1190,2.2849,35.3612,-115.7867,2.656
2.5239,35.5,4.4201,1.4889,789,3.4456,34.8653,-114.0581,2.329
1.4976,52.0,6.3533,1.627,1432,1.4753,36.0369,-119.9991,2.131
3.1889,37.5,4.6184,1.3789,457,2.2209,34.9193,-115.322,3.086
0.8968,23.0,6.2903,1.9646,3117,4.4735,37.145,-114.4458,2.678
5.7329,19.1,2.9734,0.8234,473,2.4994,36.3704,-122.6846,3.134
1.3915,24.3,10.1587,3.4141,1889,3.345,41.8724,-119.4659,1.876
3.0274,15.7,5.7371,1.4035,74,2.2088,33.0313,-123.8699,1.413
3.4043,14.3,4.4304,0.8641,565,1.5162,33.8507,-117.9824,2.247
6.1344,18.3,4.4787,0.9091,2366,1.2334,33.0018,-118.3952,3.477
0.8379,34.4,5.536,1.2277,843,2.0544,38.4455,-122.3567,2.228
2.1645,21.7,11.0353,3.2809,10156,5.8566,33.0178,-116.122,2.69
3.9944,25.3,9.1947,2.4028,5133,2.3165,40.4462,-124.1087,2.687
9.2612,33.6,4.448,1.4987,167,1.9513,37.3634,-116.0346,5.0
2.6454,36.7,5.1431,1.6957,15073,2.6769,37.5066,-124.2202,1.918
1.7931,4.8,5.2476,1.2673,1580,1.8991,37.8351,-117.6033,2.731
11.2334,7.3,2.2688,0.52,1110,2.489,34.1227,-123.6729,4.93
4.7674,23.4,4.5169,1.5542,146,2.7131,34.3781,-121.8621,2.557
7.1103,14.6,5.3873,1.3267,1857,1.4198,35.5288,-116.9199,3.93
1.1657,38.3,3.4448,1.1997,2077,4.2619,38.1382,-121.5557,1.574
3.9149,22.4,9.8831,1.9504,438,2.533,34.4961,-119.1327,2.906
1.2734,49.6,3.1572,1.0359,3045,4.502,33.6052,-114.8899,1.829
1.0903,22.1,3.2999,0.6728,178,1.8811,41.7161,-123.9788,0.647
4.085,31.7,6.5316,1.8197,694,1.8186,32.7088,-115.9837,2.933
4.29,20.0,5.5373,1.9371,2861,1.9858,40.1256,-123.8146,2.118
1.9398,33.9,4.1332,1.0939,342,1.7872,39.9863,-123.1687,1.672
7.407,34.1,7.4104,2.3389,466,4.0719,35.3235,-123.2471,4.211
2.0995,38.7,5.4603,1.0907,375,2.6733,33.7885,-114.0619,3.038
2.2502,26.4,10.3777,2.7281,468,3.392,33.8835,-122.608,2.349
2.6506,43.2,2.4318,0.5917,604,2.7378,39.1256,-115.084,2.246
2.2932,31.6,4.0201,0.9038,467,3.0746,38.6067,-114.0952,3.522
6.6465,20.3,9.5997,1.558,8575,2.4113,39.9361,-120.4703,3.544
1.311,20.4,6.0025,1.7921,372,2.6086,41.4061,-117.874,1.966
1.6031,36.7,4.7488,1.64,532,2.7183,39.0733,-116.3195,3.222
1.1806,43.2,4.2148,1.1573,272,2.9657,33.9806,-120.3772,1.612
10.16,14.5,5.6969,0.9419,178,1.9911,34.8127,-122.801,3.958
2.1659,37.0,3.1333,0.8871,1075,2.2059,40.5008,-119.9455,1.387
1.5873,10.2,2.7905,0.9758,3137,2.9027,34.4884,-116.3952,2.024
2.2231,20.6,6.2047,1.8626,4851,3.5787,33.189,-116.302,1.796
4.9251,33.9,6.9736,1.6365,1386,5.1433,39.1812,-122.0793,2.743
4.326,17.8,7.2163,2.4948,677,2.0629,36.324,-122.6629,2.727
1.8173,45.6,4.1715,1.3857,2711,2.0071,41.2404,-114.8341,2.606
2.055,35.3,4.1059,1.2539,609,1.2197,38.6774,-124.038,1.698
0.9813,13.8,4.9464,1.6631,2487,3.1686,33.359,-116.7852,2.186
2.9955,35.9,3.3288,1.0138,354,3.1257,41.5046,-124.0126,1.622
6.67,12.2,6.4598,2.2312,3525,1.5089,34.9563,-115.702,4.172
1.809,28.0,4.3998,1.3273,585,2.5203,35.7035,-114.9931,2.49
4.2421,38.5,4.8229,0.8665,2566,4.1144,36.3215,-121.3771,2.798
1.8085,36.5,4.6175,0.7843,3948,1.8842,32.9866,-123.7237,1.437
1.2624,27.0,6.0838,1.2121,832,2.5637,37.2169,-119.4528,2.119
4.3763,23.9,5.5536,0.9857,697,2.2138,33.6715,-121.3661,2.333
14.0603,14.1,10.6178,2.7915,2633,2.7061,36.3092,-120.1201,5.0
3.9765,30.2,4.2476,1.1984,1419,4.3156,35.8317,-117.5177,2.179
2.0346,37.7,10.1466,1.7756,2512,3.5057,39.842,-122.2968,1.742
2.1286,52.0,2.3996,0.5,1529,1.352,40.1301,-120.752,2.507
10.3442,22.5,6.0243,1.7436,966,3.636,33.9574,-116.2831,5.0
3.3699,38.2,2.6268,0.5,1542,2.6714,35.9822,-117.7405,2.779
1.5902,37.2,3.2885,0.9677,811,2.3493,36.0469,-121.0741,1.482
2.6024,22.3,3.3539,0.5504,230,4.3999,33.9384,-117.5248,1.944
3.1601,36.7,3.2512,1.1141,1041,1.7361,40.0853,-116.4642,2.632
3.7752,18.2,3.8836,0.7764,418,3.0,39.2187,-118.2789,2.398
7.8336,31.1,11.9437,1.9528,300,1.9349,34.3086,-121.9853,4.229
6.6401,25.5,3.4861,0.9566,507,2.5415,35.9839,-124.4974,3.154
3.1229,33.3,2.5973,0.765,207,1.6535,33.5051,-116.0701,3.152
2.6405,34.3,6.0344,2.0205,29,2.0381,38.468,-115.8623,2.469
3.5865,21.7,5.4571,1.7198,1353,3.1806,33.653,-117.1752,2.294
1.7758,27.9,12.0193,2.4798,376,1.7657,41.8664,-123.6959,1.748
5.3979,26.5,4.8729,0.9259,884,1.8514,39.9165,-118.3552,4.062
